addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,,Pl John Lennon,,8012,,BARCELONA,2.161534271677585,41.40286050125628,Gràcia,429914.5368370832,,﻿99400477413,,True,6,,,31,286,La plaça de John Lennon,700930,2017-02-08T09:12:22,4583819.130822889,,2021-09-09T02:16:13.072428,,,la Vila de Gràcia,,
,,,Pla Nicolás Salmerón,,8012,,BARCELONA,2.157480714601559,41.39801209292751,Gràcia,429570.4712917344,,﻿99400477420,,True,6,,,31,287,La plaça de Nicolás Salmerón,701246,2017-02-08T09:22:16,4583284.153969362,,2021-09-09T02:16:14.760247,,,la Vila de Gràcia,,
,,,C Ferrocarrils Catalans,,8038,,BARCELONA,2.1456715347090434,41.35716874044697,Sants-Montjuïc,428538.5902795377,4,﻿99400477457,,True,3,,,11,288,La Pedrera Romana,124706,2017-02-08T11:45:32,4578759.45891906,,2021-09-09T02:16:27.163054,,,el Poble-sec,,
,,,C Santa Àgata,,8012,,BARCELONA,2.152229161692367,41.40405325796555,Gràcia,429138.03235156444,6,﻿99400477460,,True,6,,,31,289,Torre de l'Aigua,312502,2017-02-08T11:54:11,4583959.119295827,,2021-09-09T02:16:20.717530,,,la Vila de Gràcia,,
,,E-mail,Carrer de Felícia Fuster i Viladecans,Informació d'interès,8003,b.barcelona.b@diba.cat,Barcelona,2.1888716402624535,41.37923262887593,Ciutat Vella,432175.07040835434,8,﻿1138134103,,True,1,,,3,291,Biblioteca Barceloneta -  La Fraternitat,87406,2001-05-18T00:00:00,4581174.244089535,,2023-03-14T13:14:58.045637,,33749,la Barceloneta,True,100002
,51,Web,Carretera de Montjuïc,Informació d'interès,8038,https://link.bcn.cat/cJdMdl,Barcelona,2.169190267865246,41.366934580208515,Sants-Montjuïc,430516.2526095569,41,﻿1338142144,,True,3,,,11,292,Jardins del Mirador de l'Alcalde,218504,2001-12-04T00:00:00,4579824.525955966,,2023-02-16T10:24:52.520981,,65659,el Poble-sec,True,100003
,,Any construcció,C Segura,Variables,8038,1733,BARCELONA,2.1428603946607967,41.36464604706291,Sants-Montjuïc,428311.6533102462,34,﻿99400367787,,True,3,,,13,293,El Polvorí i Cos de Guàrdia,322302,2015-01-14T13:59:53,4579591.895740862,,2021-09-09T02:14:15.612447,,352142,la Marina de Port,False,21
,,,Pg Sant Joan,,8037,,BARCELONA,2.168556539279617,41.400538201607034,Eixample,430499.0432128355,118,﻿99400387388,,True,2,,,7,294,El passeig de Sant Joan,305100,2015-05-26T12:28:55,4583555.654513255,,2021-09-09T02:14:35.562794,,,la Dreta de l'Eixample,,
,,,Pl Vila de Gràcia,,8012,,BARCELONA,2.1575252768954654,41.40038030274788,Gràcia,429576.75317568413,3,﻿99400387399,,True,6,,,31,295,La plaça de la Vila de Gràcia,284305,2015-05-26T13:15:27,4583547.033406543,,2021-06-28T12:40:25.380028,,,la Vila de Gràcia,,
,,Web,C Pinar del Río,Informació d'interès,8027,http://lameva.barcelona.cat/santandreu/ca/home/el-barri-del-congres-i-els-indians,BARCELONA,2.1801325133211784,41.42267428633185,Sant Andreu,431489.9580866891,56,﻿99400387406,,True,9,,,62,296,El Congrés i els Indians,255704,2015-05-26T13:45:37,4586003.955844527,,2021-09-09T02:14:43.635593,,95832,el Congrés i els Indians,True,100003
,,,C Consell de Cent,,8007,,BARCELONA,2.166394367405672,41.39176911227801,Eixample,430308.9372611775,353,﻿99400387409,,True,2,,,7,297,El Quadrat d'Or,89004,2015-05-26T14:07:05,4582583.8589540655,,2021-09-09T02:14:43.745820,,,la Dreta de l'Eixample,,
,,,C Roc Boronat,,8018,,BARCELONA,2.1954426698372225,41.40196782553371,Sant Martí,432747.9673344796,113,﻿99400387418,,True,10,,,66,298,El 22@,181608,2015-05-26T16:30:01,4583693.148626897,,2021-09-09T02:14:50.963159,,,el Parc i la Llacuna del Poblenou,,
,1,merce-eq-destacat,Avinguda de la Catedral,Variables,8002,Sí,Barcelona,2.1752760734542442,41.38454711222467,Ciutat Vella,431043.841,1,﻿99400697177,,True,1,,,2,315,Avinguda de la Catedral,74801,2022-09-01T14:31:36.475631,4581774.978,,2022-09-25T14:09:46.511108,,469395,el Barri Gòtic,False,100058
,,Web,C Hondures,Informació d'interès,8027,http://www.barcelonasagrera.com/,BARCELONA,2.187378057190909,41.42192407346947,Sant Andreu,432094.6362338901,76,﻿99400387422,,True,9,,,61,299,L'Estació de La Sagrera,156509,2015-05-26T16:42:51,4585914.960833819,,2021-09-09T02:14:50.344735,,96235,la Sagrera,True,100003
,,Web,Pl Ramon Berenguer el Gran,Informació d'interès,8002,http://www.barcelonaturisme.com/wv3/ca/page/479/.html,BARCELONA,2.1775827025795835,41.384336103363474,Ciutat Vella,431236.4804168577,3,﻿99400387424,,True,1,,,2,300,La Muralla Romana,39505,2015-05-26T16:54:30,4581749.719283336,,2021-09-09T02:14:53.602599,,96161,el Barri Gòtic,True,100003
,,,C Selva del Camp,,8020,,BARCELONA,2.196643734220937,41.420904173876956,Sant Martí,432867.86275051656,2,﻿99400390577,,True,10,,,72,301,Conjunt de Sant Martí de Provençals,322506,2015-07-02T13:24:23,4585794.508162157,,2021-09-09T02:14:58.635453,,,Sant Martí de Provençals,,
,,E-mail,Av Cardenal Vidal i Barraquer,Informació d'interès,8035,reservas@marti-codolar.net,BARCELONA,2.150872845796388,41.428443543752635,Horta-Guinardó,429051.21062411135,15,﻿99400398867,,True,7,,,41,302,Residència Salesiana Martí Codolar,700827,2015-10-08T13:48:14,4586668.016870453,,2022-09-17T08:28:24.162083,,57147,la Vall d'Hebron,True,100002
,,Web,Rbla Raval,Informació d'interès,8001,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-del-raval,BARCELONA,2.170175969805075,41.378432598238476,Ciutat Vella,430610.9116322768,37,﻿99400387309,,True,1,,,1,303,El Raval,701367,2015-05-25T15:55:22,4581100.225494584,,2021-09-09T02:14:25.446052,,95830,el Raval,True,100003
,,,C Comte d'Urgell,,8011,,BARCELONA,2.1615104199875472,41.37975147357524,Eixample,429887.71663221344,7,﻿99400387314,,True,2,,,10,304,Sant Antoni,349706,2015-05-25T16:26:47,4581253.618848135,,2021-09-09T02:14:25.919884,,,Sant Antoni,,
,,,Pl Espanya,,8004,,BARCELONA,2.1487108014908456,41.37397463762443,Sants-Montjuïc,428811.13723319245,4,﻿99400387325,,True,3,,,11,305,La plaça d'Espanya,114000,2015-05-25T16:57:01,4580622.717781615,,2021-09-09T02:14:27.848127,,,el Poble-sec,,
,,Web,C Blai,Informació d'interès,8004,http://lameva.barcelona.cat/sants-montjuic/ca/home/el-barri-del-poble-sec,BARCELONA,2.163850226343413,41.374027060846295,Sants-Montjuïc,430077.2359220217,36,﻿99400387326,,True,3,,,11,306,El Poble-sec,43400,2015-05-25T17:02:12,4580616.2141093835,,2021-09-09T02:14:32.372464,,95557,el Poble-sec,True,100003
,,Web,Pl Concòrdia,Informació d'interès,8014,http://lameva.barcelona.cat/lescorts/ca/home/el-barri-de-les-corts,BARCELONA,2.131946333706955,41.386690515267254,Les Corts,427423.3384215913,2,﻿99400387331,,True,4,,,19,307,Les Corts,86403,2015-05-25T17:11:59,4582048.319572372,,2021-09-09T02:14:32.001557,,96115,les Corts,True,100003
,1,,Pla de la Seu,,8002,,Barcelona,2.1758673829595696,41.38425392967717,Ciutat Vella,431092.972,1,﻿99400697947,,True,1,,,2,308,Pla de la Seu,94208,2022-09-18T18:48:05.936975,4581741.959,,2022-09-19T12:34:45.317814,,,el Barri Gòtic,,
,,Web,Immaculada,Informació d'interès,8017,http://www.uic.es,BARCELONA,2.1232319600898886,41.406033260654574,Sarrià-Sant Gervasi,426716.4668234499,22,﻿355134317,,True,5,,,25,309,Universitat Internacional de Catalunya,162400,2000-12-20T00:00:00,4584203.063400844,,2022-09-17T02:21:01.619341,,64648,Sant Gervasi - la Bonanova,True,100003
,,Tel.,C Avió Plus Ultra,Telèfons,8017,932057678,BARCELONA,2.12109349397744,41.40098051100123,Sarrià-Sant Gervasi,426532.03273709794,21,﻿99400245846,,True,5,,,23,310,Floristeria Flora Miserachs,29501,2010-04-26T13:25:24,4583643.923813771,,2021-09-09T02:14:08.322956,,222885,Sarrià,True,20001
,,Web,Avinguda del Marquès de l'Argentera,Informació d'interès,8003,http://www.rodaliesdecatalunya.cat,Barcelona,2.1871972542686304,41.38390532899724,Ciutat Vella,432039.925617344,6,﻿92318092327,,True,1,,,4,311,Estació de França,198203,1992-11-13T00:00:00,4581694.310986529,,2023-02-15T13:37:21.267916,,77405,"Sant Pere, Santa Caterina i la Ribera",True,100003
,,Tel.,Virgili,Telèfons,8030,933467551,BARCELONA,2.1933483941178182,41.432017934834946,Sant Andreu,432603.9810652053,74,﻿75990368873,,True,9,,,60,312,Forn de Pa de Can Tur,366104,1996-09-18T00:00:00,4587030.9080608,,2023-02-28T13:28:43.255143,,151898,Sant Andreu,True,20001
,,E-mail,Camí del Pantà,Informació d'interès,8017,ci@parccollserola.net,Barcelona,2.0973845422401483,41.415598383773975,Sarrià-Sant Gervasi,424567.0874594975,40,﻿99400245589,92086029622,True,5,,,22,313,Casa del Guarda -  Espai d'Interpretació del Pantà de Vallvidrera,243807,2010-04-20T13:55:00,4585287.165358428,Consorci del Parc Natural de la Serra de Collserola,2022-08-05T11:07:59.496877,,54515,"Vallvidrera, el Tibidabo i les Planes",True,100002
,,Web,Av Estadi,Informació d'interès,8038,https://link.bcn.cat/cEjdJM,BARCELONA,2.156511461067073,41.367133300030396,Sants-Montjuïc,429456.081121897,69,﻿92154102452,,True,3,,,11,314,Jardins de Joan Maragall - Palauet Albéniz,116402,1992-06-02T00:00:00,4579856.827394613,,2023-02-27T10:27:55.631154,,76845,el Poble-sec,True,100003
,13,,Avinguda de la Reina Maria Cristina,,8004,,Barcelona,2.1510148596954752,41.37303257656836,Sants-Montjuïc,429002.791,1,﻿99400697182,,True,3,,,11,316,Avinguda Maria Cristina,278200,2022-09-01T14:39:43.127669,4580516.242,,2022-09-24T15:39:13.146572,,,el Poble-sec,,
,1,,Carrer de Martí i Franquès,,8028,,Barcelona,2.1179021240670406,41.385063722700515,Les Corts,426247.273,1,﻿99400697184,,True,4,,,20,317,Carrer Martí  i Franqués,7258,2022-09-01T14:43:47.504394,4581879.573,,2022-09-25T14:16:09.497244,,,la Maternitat i Sant Ramon,,
,,,Av Sarrià,,8029,,BARCELONA,2.1394911073808047,41.39084065982191,Les Corts,428058.7271481534,71,﻿92086008973,,True,4,,,19,318,Edifici Talaia Barcelona,320704,1984-12-10T00:00:00,4582502.77127392,,2022-09-17T04:06:20.547137,,,les Corts,,
,,,Ctra Aigües,,8017,,BARCELONA,2.119019897033429,41.414179373699795,Sarrià-Sant Gervasi,426373.6019554427,211,﻿99400390347,,True,5,,,22,319,El Passeig de les Aigües,3508,2015-06-30T17:31:07,4585111.009473737,,2021-09-09T02:15:01.830010,,,"Vallvidrera, el Tibidabo i les Planes",,
,,Tel.,C Sant Pau,Telèfons,8001,934427263,BARCELONA,2.17122360530803,41.3782782040133,Ciutat Vella,430698.3507857741,65,﻿92086038702,,True,1,,,1,320,Bar Marsella,308505,1992-03-13T00:00:00,4581082.246688013,,2022-09-17T04:48:47.605726,,171898,el Raval,True,20001
,,E-mail,C Jordi Girona,Informació d'interès,8034,informacio-upc@upc.es,BARCELONA,2.116537839859507,41.3889419870853,Les Corts,426137.5928618464,31,﻿92168177308,,True,4,,,21,321,Universitat Politècnica de Catalunya,169023,1985-12-17T00:00:00,4582311.29472791,,2023-02-01T17:02:45.969422,,43835,Pedralbes,True,100002
,,,Pl Eusebi Güell,,8034,,BARCELONA,2.114406406404082,41.39044758234289,Les Corts,425961.0995401115,,﻿99400477604,,True,4,,,21,322,Els Jardins d'Eusebi Güell,118408,2017-02-09T16:56:42,4582480.263040692,,2021-09-09T02:16:50.363148,,,Pedralbes,,
,,,C Panamà,,8034,,BARCELONA,2.1059277429633085,41.394987347747104,Les Corts,425257.4452654195,21,﻿99400477654,,True,4,,,21,323,Torre de Santa Caterina,243400,2017-02-10T10:37:05,4582991.541897886,,2021-09-09T02:17:02.943058,,,Pedralbes,,
,,,Pg Sant Gervasi,,8022,,BARCELONA,2.134224907245418,41.407848871610796,Sarrià-Sant Gervasi,427637.32183688646,5,﻿99400477585,,True,5,,,25,324,Torre Castanyer,302000,2017-02-09T14:01:47,4584395.388723705,,2022-09-17T08:52:23.066141,,,Sant Gervasi - la Bonanova,,
,,Arquitecte(s),Ptge Xile,Variables,8028,Modest Feu i Estrada,BARCELONA,2.1163148197840815,41.37689172436965,Les Corts,426105.3054694607,1,﻿99400477600,,True,4,,,20,325,El passatge de Xile,96509,2017-02-09T16:44:07,4580973.681774878,,2021-09-09T02:16:52.358916,,356957,la Maternitat i Sant Ramon,False,50
,,Web,Camí Can Clos,Informació d'interès,8038,https://www.barcelona.cat/hortsurbans,BARCELONA,2.145157408726708,41.35971541159925,Sants-Montjuïc,428498.37261066237,1,﻿98180122541,,True,3,,,13,327,Hort Urbà Masia Can Mestres,58634,1998-06-29T00:00:00,4579042.609144885,,2022-09-23T12:41:11.292400,,80180,la Marina de Port,True,100003
,,,Pl Dones del 36,,8012,,BARCELONA,2.1536547598387092,41.40454220831473,Gràcia,429257.72417761217,1,﻿99400391186,,True,6,,,31,328,Plaça de les Dones del 36,701566,2015-07-09T10:00:19,4584012.2368028695,,2021-09-09T02:15:35.963238,,,la Vila de Gràcia,,
,,,Pl Joan Corrades,,8014,,BARCELONA,2.144526050663452,41.373026915332794,Sants-Montjuïc,428460.1466681278,1,﻿99400477410,,True,3,,,15,329,"Xemeneia de l'antiga Fábrica ""La Porcelana""",167425,2017-02-08T09:07:47,4580520.94870103,,2022-09-17T08:51:31.759006,,,Hostafrancs,,
,,,Pl Raspall,,8012,,BARCELONA,2.1607012964821575,41.401314262013386,Gràcia,429843.2465653323,,﻿99400477422,,True,6,,,31,330,La plaça del Raspall,316106,2017-02-08T09:30:21,4583648.143475757,,2021-09-09T02:16:13.443863,,,la Vila de Gràcia,,
,,,Pl Setge de 1714,,8004,,BARCELONA,2.161040561834341,41.3742315617575,Sants-Montjuïc,429842.49619961344,,﻿99400477455,,True,3,,,11,331,La Plaça del Setge de 1714,700920,2017-02-08T11:26:29,4580641.187816944,,2021-09-09T02:16:17.906272,,,el Poble-sec,,
,,Arquitecte(s),C Sant Eudald,Variables,8023,Salvador Vilarí i Pupurull,BARCELONA,2.145538840084051,41.413865507094485,Gràcia,428589.5544476594,11,﻿99400477461,,True,6,,,29,332,Torre de Sant Jordi,299801,2017-02-08T11:57:50,4585053.959504994,,2022-09-17T08:51:38.717430,,356948,el Coll,False,50
,,,Pg Mare de Déu del Coll,,8023,,BARCELONA,2.1484843108500273,41.419213214937365,Gràcia,428841.557875329,81,﻿99400477466,,True,6,,,29,333,Villa Conchita o Casa dels Metges,230000,2017-02-08T12:15:04,4585645.232794255,,2022-09-17T08:51:39.080577,,,el Coll,,
,,,C Sant Gervasi de Cassoles,,8022,,BARCELONA,2.139512069189189,41.40417769240352,Sarrià-Sant Gervasi,428075.1856717365,1,﻿99400477479,,True,5,,,25,334,Carrer Sant Gervasi de Cassoles,302203,2017-02-08T13:45:16,4583983.414834525,,2021-09-09T02:16:22.426339,,,Sant Gervasi - la Bonanova,,
,,E-mail,C Font Honrada,Informació d'interès,8004,lurdespoblesec@gmail.com,BARCELONA,2.1560110122944107,41.37309762127584,Sants-Montjuïc,429420.6733272827,33,﻿92086000155,,True,3,,,11,335,Parròquia de la Mare de Déu de Lourdes,129459,1984-05-30T00:00:00,4580519.382918246,,2022-09-17T03:44:04.503945,,39377,el Poble-sec,True,100002
,,Arquitecte(s),C Mallorca,Variables,8037,Josep M. Barenys i Gambús,BARCELONA,2.166908231079334,41.39698989040617,Eixample,430357.4706696143,302,﻿99400390989,,True,2,,,7,336,Casa Vallet i Xiró,191204,2015-07-07T13:28:12,4583163.04931368,,2022-09-17T08:22:15.105786,,353232,la Dreta de l'Eixample,False,50
,,E-mail,Carretera del Carmel,Informació d'interès,8024,informacio@sagradafamilia.org,Barcelona,2.1550643342300395,41.41481232125404,Gràcia,429386.6676860165,23,﻿92086003282,,True,6,,,30,337,Casa Museu Gaudí,67001,1986-04-30T00:00:00,4585151.26372372,,2023-02-27T12:03:39.304672,,39877,la Salut,True,100002
,,,C Canet,,8017,,BARCELONA,2.1234442569005996,41.39869925444347,Sarrià-Sant Gervasi,426725.97290841513,36,﻿99400391024,,True,5,,,23,338,El carrer de Canet,59604,2015-07-07T14:56:10,4583388.67034549,,2021-09-09T02:15:15.270128,,,Sarrià,,
,,E-mail,Avinguda de Miramar,Informació d'interès,8038,info@fmirobcn.org,Barcelona,2.1601492925476364,41.36829226182124,Sants-Montjuïc,429761.57512408664,1,﻿92086000167,92086000162,True,3,,,11,339,Museu,213307,1986-11-24T00:00:00,4579982.539230728,Fundació Joan Miró,2023-03-23T11:54:51.324954,,39358,el Poble-sec,True,100002
,,,C Bellesguard,,8022,,BARCELONA,2.1271686577385576,41.40886213744492,Sarrià-Sant Gervasi,427048.6785289907,14,﻿99400391048,,True,5,,,25,340,Dipòsit del Rei Martí,38105,2015-07-08T08:53:52,4584513.799442648,,2021-09-09T02:15:14.598004,,,Sant Gervasi - la Bonanova,,
,,,C Capcir,,8035,,BARCELONA,2.150985823958698,41.42664948190676,Horta-Guinardó,429058.69759342034,2,﻿99400391130,,True,7,,,42,341,El barri de la Clota,63102,2015-07-08T13:55:31,4586468.748813802,,2021-09-09T02:15:29.366888,,,la Clota,,
,,E-mail,C Tapioles,Informació d'interès,8004,jocami36@hotmail.com,BARCELONA,2.164693483626283,41.3741976792283,Sants-Montjuïc,430147.93623068166,10,﻿92086000239,,True,3,,,11,342,Parròquia de Santa Madrona,330504,1984-05-30T00:00:00,4580634.475945723,,2022-09-17T03:44:25.063622,,39425,el Poble-sec,True,100002
,24,Web,Carrer del Segre,Informació d'interès,8030,https://link.bcn.cat/cJdlpdCF,Barcelona,2.191738858342075,41.43492591429399,Sant Andreu,432472.51666145003,24,﻿99400354571,,True,9,,,60,343,Jardins Plaça de Can Fabra,322007,2014-10-01T16:38:21,4587355.00398294,,2022-11-23T12:39:06.378661,,94782,Sant Andreu,True,100003
,,,Pl Gal·la Placídia,,8006,,BARCELONA,2.1529425675079312,41.39860621855363,Sarrià-Sant Gervasi,429191.75095705007,1,﻿99400477373,,True,5,,,26,361,La plaça de Gal·la Placídia,138405,2017-02-07T16:10:04,4583353.812210807,,2021-09-09T02:16:09.668750,,,Sant Gervasi - Galvany,,
,,E-mail,Pg Mare de Déu del Coll,Informació d'interès,8023,reserves.xanascat@gencat.cat,BARCELONA,2.1468663071393794,41.416189496832175,Gràcia,428703.0382911407,41,﻿92086012294,,True,6,,,28,344,Casa Marsans - Alberg Mare de Déu de Montserrat - AJ000084,230000,1988-02-15T00:00:00,4585310.873024361,,2022-09-23T14:50:17.987863,,40671,Vallcarca i els Penitents,True,100002
,,E-mail,C Pere d'Artés,Informació d'interès,8031,info@santuarisantaeulalia.cat,BARCELONA,2.1729158525346945,41.43072358230434,Nou Barris,430895.44767412334,2,﻿99400072726,,True,8,,,46,345,Santuari de Santa Eulàlia de Vilapicina,249508,2004-02-02T13:35:22,4586903.316959378,,2022-09-17T06:10:00.515952,,49117,el Turó de la Peira,True,100002
,,Web,Rbla Carmel,Informació d'interès,8032,http://www.bcn.cat/artpublic,BARCELONA,2.1577035618852682,41.4248731521239,Horta-Guinardó,429618.1002054464,46,﻿92086033100,,True,7,,,37,346,Escultura David i Goliat Homenatge a les Brigades Internacionals,67103,1990-05-15T00:00:00,4586266.05990587,,2023-01-20T14:00:35.177541,,75212,el Carmel,True,100003
,,E-mail,C Septimània,Informació d'interès,8006,barnavasi@eixosbcn.org,BARCELONA,2.1476386953090882,41.40545573179054,Sarrià-Sant Gervasi,428755.86103054037,31,﻿92086031324,,True,5,,,27,347,Associació de Comerciants i Professionals Barnavasi,323101,1989-11-09T00:00:00,4584118.585660404,,2023-03-09T15:22:25.552331,,41986,el Putxet i el Farró,True,100002
,,,Girona,,8009,,BARCELONA,2.1681807052555753,41.396946917058386,Eixample,430463.7986375944,113,﻿93137115710,,True,2,,,7,348,Casa Lamadrid,145003,1993-05-17T00:00:00,4583157.256392071,,2022-09-17T05:03:36.618954,,,la Dreta de l'Eixample,,
,,E-mail,Pg Sant Gervasi,Informació d'interès,8022,secretaria@jmsanger.com,BARCELONA,2.1321227367297997,41.409626762607445,Sarrià-Sant Gervasi,427463.59548145917,15,﻿92168165397,,True,5,,,25,349,Centre Educatiu Jesús i Maria *Passeig Sant Gervasi,302000,1988-03-01T00:00:00,4584594.526744753,,2022-09-17T04:54:10.337304,,43450,Sant Gervasi - la Bonanova,True,100002
,,Web,Carrer de les Alberes,Informació d'interès,8017,http://www.fgc.cat/xarxa-fgc/autobusos-funiculars-teleferic,Barcelona,2.1059462512020857,41.41422846437414,Sarrià-Sant Gervasi,425281.03956192045,16,﻿92086009154,,True,5,,,22,350,Funicular Vallvidrera - FGC,90400,1988-02-26T00:00:00,4585127.656071869,,2022-09-05T14:31:57.517163,,73758,"Vallvidrera, el Tibidabo i les Planes",True,100003
,,,Felip II,,8027,,BARCELONA,2.1785261828350926,41.42704189433845,Sant Andreu,431360.3282461378,216,﻿99106095835,,True,9,,,62,362,Jardins de Massana,121402,1999-04-16T00:00:00,4586490.116080333,,2023-02-16T09:52:22.986822,,,el Congrés i els Indians,,
,2,Web,Plaça del Doctor Andreu,Informació d'interès,8035,http://www.tibidabo.cat,Barcelona,2.1314116843562356,41.41631050210694,Sarrià-Sant Gervasi,427411.60727105,1,﻿92086009156,,True,5,,,25,351,Funicular Tibidabo - Cuca de Llum,137402,1988-02-26T00:00:00,4585337.14516173,,2021-07-15T12:48:03.090346,,73755,Sant Gervasi - la Bonanova,True,100003
